  x   	 	   y   	 	  f(x,y)   
0	0	54.2312
0.006414	0.006414	54.2605
0.012828	0.012828	54.2899
0.019242	0.019242	54.3192
0.025656	0.025656	54.3486
0.03207	0.03207	54.378
0.038484	0.038484	54.4073
0.044898	0.044898	54.4367
0.051312	0.051312	54.466
0.057726	0.057726	54.4954
0.06414	0.06414	54.5248
0.070554	0.070554	54.5541
0.076968	0.076968	54.5835
0.083382	0.083382	54.6128
0.089796	0.089796	54.6422
0.09621	0.09621	54.6715
0.102624	0.102624	54.7009
0.109038	0.109038	54.7302
0.115452	0.115452	54.7596
0.121866	0.121866	54.7889
0.12828	0.12828	54.8182
0.134694	0.134694	54.8476
0.141108	0.141108	54.8769
0.147522	0.147522	54.9063
0.153936	0.153936	54.9356
0.16035	0.16035	54.965
0.166764	0.166764	54.9943
0.173178	0.173178	55.0236
0.179592	0.179592	55.053
0.186006	0.186006	55.0823
0.19242	0.19242	55.1116
0.198834	0.198834	55.141
0.205248	0.205248	55.1703
0.211662	0.211662	55.1996
0.218076	0.218076	55.229
0.22449	0.22449	55.2583
0.230904	0.230904	55.2876
0.237318	0.237318	55.317
0.243732	0.243732	55.3463
0.250146	0.250146	55.3756
0.25656	0.25656	55.4049
0.262974	0.262974	55.4343
0.269388	0.269388	55.4636
0.275802	0.275802	55.4929
0.282216	0.282216	55.5222
0.28863	0.28863	55.5515
0.295044	0.295044	55.5808
0.301458	0.301458	55.6097
0.307872	0.307872	55.6395
0.314286	0.314286	55.6688
0.3207	0.3207	55.6981
0.327114	0.327114	55.7274
0.333528	0.333528	55.7567
0.339942	0.339942	55.786
0.346356	0.346356	55.8153
0.35277	0.35277	55.8447
0.359184	0.359184	55.874
0.365598	0.365598	55.9033
0.372012	0.372012	55.9326
0.378426	0.378426	55.9619
0.38484	0.38484	55.9912
0.391254	0.391254	56.0205
0.397668	0.397668	56.0498
0.404082	0.404082	56.0791
0.410496	0.410496	56.1083
0.41691	0.41691	56.1376
0.423324	0.423324	56.1669
0.429738	0.429738	56.1962
0.436152	0.436152	56.2255
0.442566	0.442566	56.2548
0.44898	0.44898	56.2841
0.455394	0.455394	56.3134
0.461808	0.461808	56.3427
0.468222	0.468222	56.3719
0.474636	0.474636	56.4012
0.48105	0.48105	56.4305
0.487464	0.487464	56.4598
0.493878	0.493878	56.4891
0.500292	0.500292	56.5183
0.506706	0.506706	56.5476
0.51312	0.51312	56.5769
0.519534	0.519534	56.6061
0.525948	0.525948	56.6354
0.532362	0.532362	56.6647
0.538776	0.538776	56.694
0.54519	0.54519	56.7232
0.551604	0.551604	56.7525
0.558018	0.558018	56.7817
0.564432	0.564432	56.811
0.570846	0.570846	56.8403
0.57726	0.57726	56.8695
0.583674	0.583674	56.8988
0.590088	0.590088	56.928
0.596502	0.596502	56.9573
0.602916	0.602916	56.9865
0.60933	0.60933	57.0158
0.615744	0.615744	57.045
0.622158	0.622158	57.0743
0.628572	0.628572	57.1035
0.634986	0.634986	57.1328
0.6414	0.6414	57.162
0.647814	0.647814	57.1913
0.654228	0.654228	57.2205
0.660642	0.660642	57.2497
0.667056	0.667056	57.279
0.67347	0.67347	57.3082
0.679884	0.679884	57.3374
0.686298	0.686298	57.3667
0.692712	0.692712	57.3959
0.699126	0.699126	57.4251
0.70554	0.70554	57.4544
0.711954	0.711954	57.4836
0.718368	0.718368	57.5128
0.724782	0.724782	57.542
0.731196	0.731196	57.5712
0.73761	0.73761	57.6005
0.744024	0.744024	57.6297
0.750438	0.750438	57.6589
0.756852	0.756852	57.6881
0.763266	0.763266	57.7173
0.76968	0.76968	57.7465
0.776094	0.776094	57.7757
0.782508	0.782508	57.8049
0.788922	0.788922	57.8341
0.795336	0.795336	57.8634
0.80175	0.80175	57.8926
0.808164	0.808164	57.9218
0.814578	0.814578	57.9509
0.820992	0.820992	57.9801
0.827406	0.827406	58.0093
0.83382	0.83382	58.0385
0.840234	0.840234	58.0677
0.846648	0.846648	58.0969
0.853062	0.853062	58.1261
0.859476	0.859476	58.1553
0.86589	0.86589	58.1845
0.872304	0.872304	58.2136
0.878718	0.878718	58.2428
0.885132	0.885132	58.272
0.891546	0.891546	58.3012
0.89796	0.89796	58.3304
0.904374	0.904374	58.3595
0.910788	0.910788	58.3887
0.917202	0.917202	58.4179
0.923616	0.923616	58.447
0.93003	0.93003	58.4762
0.936444	0.936444	58.5054
0.942858	0.942858	58.5345
0.949272	0.949272	58.5637
0.955686	0.955686	58.5928
0.9621	0.9621	58.622
0.968514	0.968514	58.6511
0.974928	0.974928	58.6803
0.981342	0.981342	58.7094
0.987756	0.987756	58.7386
0.99417	0.99417	58.7677
1.00058	1.00058	58.7969
1.007	1.007	58.826
1.01341	1.01341	58.8551
1.01983	1.01983	58.8843
1.02624	1.02624	58.9134
1.03265	1.03265	58.9426
1.03907	1.03907	58.9717
1.04548	1.04548	59.0008
1.0519	1.0519	59.0299
1.05831	1.05831	59.0591
1.06472	1.06472	59.0882
1.07114	1.07114	59.1173
1.07755	1.07755	59.1464
1.08397	1.08397	59.1755
1.09038	1.09038	59.2047
1.09679	1.09679	59.2338
1.10321	1.10321	59.2629
1.10962	1.10962	59.292
1.11604	1.11604	59.3211
1.12245	1.12245	59.3502
1.12886	1.12886	59.3793
1.13528	1.13528	59.4084
1.14169	1.14169	59.4375
1.14811	1.14811	59.4666
1.15452	1.15452	59.4957
1.16093	1.16093	59.5248
1.16735	1.16735	59.5538
1.17376	1.17376	59.5829
1.18018	1.18018	59.612
1.18659	1.18659	59.6411
1.193	1.193	59.6702
1.19942	1.19942	59.6993
1.20583	1.20583	59.7283
1.21225	1.21225	59.7574
1.21866	1.21866	59.7865
1.22507	1.22507	59.8155
1.23149	1.23149	59.8446
1.2379	1.2379	59.8737
1.24432	1.24432	59.9027
1.25073	1.25073	59.9318
1.25714	1.25714	59.9608
1.26356	1.26356	59.9899
1.26997	1.26997	60.019
1.27639	1.27639	60.048
1.2828	1.2828	60.077
1.28921	1.28921	60.1061
1.29563	1.29563	60.1351
1.30204	1.30204	60.1642
1.30846	1.30846	60.1932
1.31487	1.31487	60.2222
1.32128	1.32128	60.2513
1.3277	1.3277	60.2803
1.33411	1.33411	60.3093
1.34053	1.34053	60.3384
1.34694	1.34694	60.3674
1.35335	1.35335	60.3964
1.35977	1.35977	60.4254
1.36618	1.36618	60.4544
1.3726	1.3726	60.4834
1.37901	1.37901	60.5125
1.38542	1.38542	60.5415
1.39184	1.39184	60.5705
1.39825	1.39825	60.5995
1.40467	1.40467	60.6285
1.41108	1.41108	60.6575
1.41749	1.41749	60.6865
1.42391	1.42391	60.7155
1.43032	1.43032	60.7444
1.43674	1.43674	60.7734
1.44315	1.44315	60.8024
1.44956	1.44956	60.8314
1.45598	1.45598	60.8604
1.46239	1.46239	60.8894
1.46881	1.46881	60.9183
1.47522	1.47522	60.9473
1.48163	1.48163	60.9763
1.48805	1.48805	61.0052
1.49446	1.49446	61.0342
1.50088	1.50088	61.0632
1.50729	1.50729	61.0921
1.5137	1.5137	61.1211
1.52012	1.52012	61.15
1.52653	1.52653	61.179
1.53295	1.53295	61.2079
1.53936	1.53936	61.2369
1.54577	1.54577	61.2658
1.55219	1.55219	61.2947
1.5586	1.5586	61.3237
1.56502	1.56502	61.3526
1.57143	1.57143	61.3815
1.57784	1.57784	61.4105
1.58426	1.58426	61.4394
1.59067	1.59067	61.4683
1.59709	1.59709	61.4972
1.6035	1.6035	61.5261
1.60991	1.60991	61.555
1.61633	1.61633	61.5839
1.62274	1.62274	61.6128
1.62916	1.62916	61.6417
1.63557	1.63557	61.6706
1.64198	1.64198	61.6995
1.6484	1.6484	61.7284
1.65481	1.65481	61.7573
1.66123	1.66123	61.7862
1.66764	1.66764	61.8151
1.67405	1.67405	61.8439
1.68047	1.68047	61.8728
1.68688	1.68688	61.9017
1.6933	1.6933	61.9306
1.69971	1.69971	61.9594
1.70612	1.70612	61.9883
1.71254	1.71254	62.0171
1.71895	1.71895	62.046
1.72537	1.72537	62.0748
1.73178	1.73178	62.1036
1.73819	1.73819	62.1325
1.74461	1.74461	62.1613
1.75102	1.75102	62.1901
1.75744	1.75744	62.2189
1.76385	1.76385	62.2478
1.77026	1.77026	62.2766
1.77668	1.77668	62.3054
1.78309	1.78309	62.3342
1.78951	1.78951	62.3629
1.79592	1.79592	62.3917
1.80233	1.80233	62.4205
1.80875	1.80875	62.4493
1.81516	1.81516	62.478
1.82158	1.82158	62.5067
1.82799	1.82799	62.5355
1.8344	1.8344	62.5642
1.84082	1.84082	62.5929
1.84723	1.84723	62.6216
1.85365	1.85365	62.6503
1.86006	1.86006	62.6789
1.86647	1.86647	62.7076
1.87289	1.87289	62.7362
1.8793	1.8793	62.7648
1.88572	1.88572	62.7934
1.89213	1.89213	62.8219
1.89854	1.89854	62.8504
1.90496	1.90496	62.8789
1.91137	1.91137	62.9073
1.91779	1.91779	62.9356
1.9242	1.9242	62.9639
1.93061	1.93061	62.9921
1.93703	1.93703	63.0202
1.94344	1.94344	63.0482
1.94986	1.94986	63.076
1.95627	1.95627	63.1037
1.96268	1.96268	63.1311
1.9691	1.9691	63.1583
1.97551	1.97551	63.1852
1.98193	1.98193	63.2117
1.98834	1.98834	63.2377
1.99475	1.99475	63.2634
2.00117	2.00117	63.2885
2.00758	2.00758	63.3133
2.014	2.014	63.338
2.02041	2.02041	63.363
2.02682	2.02682	63.3891
2.03324	2.03324	63.4167
2.03965	2.03965	63.4461
2.04607	2.04607	63.4771
2.05248	2.05248	63.5092
2.05889	2.05889	63.5418
2.06531	2.06531	63.5744
2.07172	2.07172	63.6067
2.07814	2.07814	63.6386
2.08455	2.08455	63.67
2.09096	2.09096	63.701
2.09738	2.09738	63.7316
2.10379	2.10379	63.7619
2.11021	2.11021	63.792
2.11662	2.11662	63.8218
2.12303	2.12303	63.8515
2.12945	2.12945	63.881
2.13586	2.13586	63.9104
2.14228	2.14228	63.9397
2.14869	2.14869	63.9689
2.1551	2.1551	63.998
2.16152	2.16152	64.0271
2.16793	2.16793	64.0561
2.17435	2.17435	64.085
2.18076	2.18076	64.114
2.18717	2.18717	64.1429
2.19359	2.19359	64.1717
2.2	2.2	64.2006
2.20642	2.20642	64.2294
2.21283	2.21283	64.2582
2.21924	2.21924	64.287
2.22566	2.22566	64.3157
2.23207	2.23207	64.3445
2.23849	2.23849	64.3732
2.2449	2.2449	64.4019
2.25131	2.25131	64.4306
2.25773	2.25773	64.4593
2.26414	2.26414	64.488
2.27056	2.27056	64.5167
2.27697	2.27697	64.5453
2.28338	2.28338	64.574
2.2898	2.2898	64.6026
2.29621	2.29621	64.6313
2.30263	2.30263	64.6599
2.30904	2.30904	64.6885
2.31545	2.31545	64.7172
2.32187	2.32187	64.7458
2.32828	2.32828	64.7744
2.3347	2.3347	64.803
2.34111	2.34111	64.8316
2.34752	2.34752	64.8602
2.35394	2.35394	64.8888
2.36035	2.36035	64.9173
2.36677	2.36677	64.9459
2.37318	2.37318	64.9745
2.37959	2.37959	65.003
2.38601	2.38601	65.0316
2.39242	2.39242	65.0602
2.39884	2.39884	65.0887
2.40525	2.40525	65.1172
2.41166	2.41166	65.1458
2.41808	2.41808	65.1743
2.42449	2.42449	65.2029
2.43091	2.43091	65.2314
2.43732	2.43732	65.2599
2.44373	2.44373	65.2884
2.45015	2.45015	65.3169
2.45656	2.45656	65.3454
2.46298	2.46298	65.3739
2.46939	2.46939	65.4024
2.4758	2.4758	65.4309
2.48222	2.48222	65.4594
2.48863	2.48863	65.4879
2.49505	2.49505	65.5164
2.50146	2.50146	65.5449
2.50787	2.50787	65.5733
2.51429	2.51429	65.6018
2.5207	2.5207	65.6303
2.52712	2.52712	65.6587
2.53353	2.53353	65.6872
2.53994	2.53994	65.7157
2.54636	2.54636	65.7441
2.55277	2.55277	65.7725
2.55919	2.55919	65.801
2.5656	2.5656	65.8294
2.57201	2.57201	65.8579
2.57843	2.57843	65.8863
2.58484	2.58484	65.9147
2.59126	2.59126	65.9431
2.59767	2.59767	65.9715
2.60408	2.60408	66
2.6105	2.6105	66.0284
2.61691	2.61691	66.0568
2.62333	2.62333	66.0852
2.62974	2.62974	66.1136
2.63615	2.63615	66.142
2.64257	2.64257	66.1703
2.64898	2.64898	66.1987
2.6554	2.6554	66.2271
2.66181	2.66181	66.2555
2.66822	2.66822	66.2838
2.67464	2.67464	66.3122
2.68105	2.68105	66.3406
2.68747	2.68747	66.3689
2.69388	2.69388	66.3973
2.70029	2.70029	66.4256
2.70671	2.70671	66.454
2.71312	2.71312	66.4823
2.71954	2.71954	66.5107
2.72595	2.72595	66.539
2.73236	2.73236	66.5673
2.73878	2.73878	66.5956
2.74519	2.74519	66.624
2.75161	2.75161	66.6523
2.75802	2.75802	66.6806
2.76443	2.76443	66.7089
2.77085	2.77085	66.7372
2.77726	2.77726	66.7655
2.78368	2.78368	66.7938
2.79009	2.79009	66.8221
2.7965	2.7965	66.8504
2.80292	2.80292	66.8787
2.80933	2.80933	66.9069
2.81575	2.81575	66.9352
2.82216	2.82216	66.9635
2.82857	2.82857	66.9917
2.83499	2.83499	67.02
2.8414	2.8414	67.0483
2.84782	2.84782	67.0765
2.85423	2.85423	67.1048
2.86064	2.86064	67.133
2.86706	2.86706	67.1612
2.87347	2.87347	67.1895
2.87989	2.87989	67.2177
2.8863	2.8863	67.2459
2.89271	2.89271	67.2742
2.89913	2.89913	67.3024
2.90554	2.90554	67.3306
2.91196	2.91196	67.3588
2.91837	2.91837	67.387
2.92478	2.92478	67.4152
2.9312	2.9312	67.4434
2.93761	2.93761	67.4716
2.94403	2.94403	67.4998
2.95044	2.95044	67.528
2.95685	2.95685	67.5561
2.96327	2.96327	67.5843
2.96968	2.96968	67.6125
2.9761	2.9761	67.6407
2.98251	2.98251	67.6688
2.98892	2.98892	67.697
2.99534	2.99534	67.7251
3.00175	3.00175	67.7533
3.00817	3.00817	67.7814
3.01458	3.01458	67.8094
3.02099	3.02099	67.8334
3.02741	3.02741	67.8657
3.03382	3.03382	67.8939
3.04024	3.04024	67.922
3.04665	3.04665	67.9502
3.05306	3.05306	67.9783
3.05948	3.05948	68.0064
3.06589	3.06589	68.0345
3.07231	3.07231	68.0626
3.07872	3.07872	68.0907
3.08513	3.08513	68.1188
3.09155	3.09155	68.1469
3.09796	3.09796	68.175
3.10438	3.10438	68.203
3.11079	3.11079	68.2311
3.1172	3.1172	68.2592
3.12362	3.12362	68.2872
3.13003	3.13003	68.3153
3.13645	3.13645	68.3433
3.14286	3.14286	68.3714
3.14927	3.14927	68.3994
3.15569	3.15569	68.4275
3.1621	3.1621	68.4555
3.16852	3.16852	68.4835
3.17493	3.17493	68.5116
3.18134	3.18134	68.5396
3.18776	3.18776	68.5676
3.19417	3.19417	68.5956
3.20059	3.20059	68.6236
3.207	3.207	68.6516
3.21341	3.21341	68.6796
3.21983	3.21983	68.7076
3.22624	3.22624	68.7356
3.23266	3.23266	68.7636
3.23907	3.23907	68.7915
3.24548	3.24548	68.8195
3.2519	3.2519	68.8475
3.25831	3.25831	68.8755
3.26473	3.26473	68.9034
3.27114	3.27114	68.9314
3.27755	3.27755	68.9593
3.28397	3.28397	68.9873
3.29038	3.29038	69.0152
3.2968	3.2968	69.0431
3.30321	3.30321	69.0711
3.30962	3.30962	69.099
3.31604	3.31604	69.1269
3.32245	3.32245	69.1548
3.32887	3.32887	69.1827
3.33528	3.33528	69.2106
3.34169	3.34169	69.2385
3.34811	3.34811	69.2664
3.35452	3.35452	69.2943
3.36094	3.36094	69.3222
3.36735	3.36735	69.3501
3.37376	3.37376	69.378
3.38018	3.38018	69.4059
3.38659	3.38659	69.4337
3.39301	3.39301	69.4616
3.39942	3.39942	69.4894
3.40583	3.40583	69.5173
3.41225	3.41225	69.5451
3.41866	3.41866	69.573
3.42508	3.42508	69.6008
3.43149	3.43149	69.6287
3.4379	3.4379	69.6565
3.44432	3.44432	69.6843
3.45073	3.45073	69.7121
3.45715	3.45715	69.7399
3.46356	3.46356	69.7677
3.46997	3.46997	69.7955
3.47639	3.47639	69.8233
3.4828	3.4828	69.8511
3.48922	3.48922	69.8789
3.49563	3.49563	69.9067
3.50204	3.50204	69.9345
3.50846	3.50846	69.9623
3.51487	3.51487	69.99
3.52129	3.52129	70.0178
3.5277	3.5277	70.0455
3.53411	3.53411	70.0733
3.54053	3.54053	70.101
3.54694	3.54694	70.1288
3.55336	3.55336	70.1565
3.55977	3.55977	70.1843
3.56618	3.56618	70.212
3.5726	3.5726	70.2397
3.57901	3.57901	70.2674
3.58543	3.58543	70.2951
3.59184	3.59184	70.3228
